Date/Time,Year,Month,Day,Mean Temp (C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm)
2001/2/26,2001,2,26,-6.966666667,0,2.683333333,2.683333333,16.5
2001/2/27,2001,2,27,-8.183333333,0,2.683333333,2.683333333,15.83333333
2001/2/28,2001,2,28,-9.2,0,2.683333333,2.683333333,15.16666667
2001/3/1,2001,3,1,-8.9,0,2.016666667,2.016666667,14.5
2001/3/2,2001,3,2,-6.5,0,0,0,13.5
2001/3/3,2001,3,3,-5.55,0,0,0,12.5
2001/3/4,2001,3,4,-4.683333333,0,0,0,11.33333333
2001/3/5,2001,3,5,-2.3,0,0,0,9.833333333
2001/3/6,2001,3,6,-0.366666667,0,0,0,8
2001/3/7,2001,3,7,0.433333333,0,0,0,6.166666667
2001/3/8,2001,3,8,0.533333333,0.666666667,0.5,1.166666667,4.5
2001/3/9,2001,3,9,1.45,0.666666667,0.666666667,1.333333333,3
2001/3/10,2001,3,10,2.016666667,0.666666667,0.666666667,1.333333333,1.833333333
2001/3/11,2001,3,11,1.55,0.666666667,0.666666667,1.333333333,1
2001/3/12,2001,3,12,1.533333333,0.666666667,0.666666667,1.333333333,0.5
2001/3/13,2001,3,13,1.9,1.15,2.166666667,3.316666667,0.166666667
2001/3/14,2001,3,14,1.2,0.483333333,3.716666667,4.2,1.333333333
2001/3/15,2001,3,15,0.433333333,0.483333333,3.55,4.033333333,4
2001/3/16,2001,3,16,-0.166666667,0.483333333,3.6,4.083333333,6.333333333
2001/3/17,2001,3,17,0.05,0.483333333,3.6,4.083333333,8.333333333
2001/3/18,2001,3,18,-0.483333333,2.383333333,3.6,5.983333333,10.33333333
2001/3/19,2001,3,19,-0.65,2.133333333,2.2,4.333333333,10.5
2001/3/20,2001,3,20,-0.283333333,2.133333333,0.15,2.283333333,9.166666667
2001/3/21,2001,3,21,1.1,2.133333333,0.15,2.283333333,6.5
2001/3/22,2001,3,22,2.416666667,2.133333333,0.1,2.233333333,4.166666667
2001/3/23,2001,3,23,1.366666667,2.133333333,0.1,2.233333333,2.166666667
2001/3/24,2001,3,24,0.766666667,0.233333333,0.1,0.333333333,0.166666667
2001/3/25,2001,3,25,-0.166666667,0.433333333,0,0.433333333,0
2001/3/26,2001,3,26,0.15,0.5,0,0.5,0
2001/3/27,2001,3,27,-0.75,0.5,0,0.5,0
2001/3/28,2001,3,28,-0.733333333,0.5,0,0.5,0
2001/3/29,2001,3,29,0.333333333,0.5,0.833333333,1.333333333,0
2001/3/30,2001,3,30,0.75,0.5,1.25,1.75,0
2001/3/31,2001,3,31,0.5,0.066666667,1.25,1.316666667,0.6
2001/4/1,2001,4,1,0.2,0,1.383333333,1.3,0.6
2001/4/2,2001,4,2,0.083333333,0,6.716666667,4.433333333,0.6
2001/4/3,2001,4,3,-0.85,0,6.816666667,4.483333333,5.8
2001/4/4,2001,4,4,-1.483333333,0,5.983333333,3.65,9.2
2001/4/5,2001,4,5,-1.266666667,0,5.616666667,3.233333333,9.333333333
2001/4/6,2001,4,6,-0.433333333,0,5.616666667,3.233333333,10.5
2001/4/7,2001,4,7,-0.433333333,0.366666667,5.583333333,3.583333333,11.66666667
2001/4/8,2001,4,8,-0.016666667,0.7,0.916666667,1.016666667,11.66666667
2001/4/9,2001,4,9,0.733333333,0.7,1.4,1.2,7.333333333
2001/4/10,2001,4,10,1.016666667,0.7,4.2,3.366666667,5.166666667
2001/4/11,2001,4,11,0.316666667,0.7,4.15,3.366666667,6.5
2001/4/12,2001,4,12,-0.066666667,0.7,4.15,3.366666667,6.666666667
2001/4/13,2001,4,13,0.15,0.333333333,4.15,3.016666667,5.5
2001/4/14,2001,4,14,0.516666667,0,3.483333333,2.45,5.5
2001/4/15,2001,4,15,0.6,0,2.9,2.216666667,5.5
2001/4/16,2001,4,16,1.6,0,0.1,0.05,4.833333333
2001/4/17,2001,4,17,3.166666667,0,0.1,0.05,1.833333333
2001/4/18,2001,4,18,4.183333333,0,0.1,0.05,0
2001/4/19,2001,4,19,4.466666667,0,0,0,0
2001/4/20,2001,4,20,4.333333333,0,0,0,0
2001/4/21,2001,4,21,4.616666667,0,0,0,0
2001/4/22,2001,4,22,4.383333333,0,0,0,0
2001/4/23,2001,4,23,4.566666667,0,0,0,0
2001/4/24,2001,4,24,5.516666667,0,0,0,0
2001/4/25,2001,4,25,7.433333333,0,0,0,0
2001/4/26,2001,4,26,8.75,0.066666667,0,0.066666667,0
2001/4/27,2001,4,27,9.8,1.116666667,0,1.116666667,0
2001/4/28,2001,4,28,10.58333333,1.283333333,0,1.283333333,0
2001/4/29,2001,4,29,10.18333333,1.883333333,0,1.883333333,0
2001/4/30,2001,4,30,9.066666667,2.833333333,0,2.833333333,0
2001/5/1,2001,5,1,7.15,2.833333333,0,2.833333333,0
2001/5/2,2001,5,2,6.2,2.766666667,0,2.766666667,0
2001/5/3,2001,5,3,5.333333333,1.716666667,0,1.716666667,0
2001/5/4,2001,5,4,5.9,1.883333333,0,1.883333333,0
2001/5/5,2001,5,5,6.083333333,1.283333333,0,1.283333333,0
2001/5/6,2001,5,6,6.083333333,0.333333333,0,0.333333333,0
2001/5/7,2001,5,7,6.55,0.333333333,0,0.333333333,0
2001/5/8,2001,5,8,7.55,0.416666667,0,0.416666667,0
2001/5/9,2001,5,9,8.033333333,0.45,0,0.45,0
2001/5/10,2001,5,10,7.183333333,0.116666667,0,0.116666667,0
2001/5/11,2001,5,11,7.866666667,0.116666667,0,0.116666667,0
2001/5/12,2001,5,12,9.216666667,0.15,0,0.15,0
2001/5/13,2001,5,13,11.05,0.15,0,0.15,0
2001/5/14,2001,5,14,10.73333333,0.266666667,0,0.266666667,0
2001/5/15,2001,5,15,10.8,0.8,0,0.8,0
2001/5/16,2001,5,16,10.75,0.933333333,0,0.933333333,0
2001/5/17,2001,5,17,10.45,0.933333333,0,0.933333333,0
2001/5/18,2001,5,18,10.03333333,1.266666667,0,1.266666667,0
2001/5/19,2001,5,19,8.466666667,2.016666667,0,2.016666667,0
2001/5/20,2001,5,20,7.866666667,1.816666667,0,1.816666667,0
2001/5/21,2001,5,21,7.816666667,1.25,0,1.25,0
2001/5/22,2001,5,22,9.283333333,1.116666667,0,1.116666667,0
2001/5/23,2001,5,23,10.61666667,1.116666667,0,1.116666667,0
2001/5/24,2001,5,24,11.66666667,0.75,0,0.75,0
2001/5/25,2001,5,25,13.25,0,0,0,0
2001/5/26,2001,5,26,14.81666667,0,0,0,0
2001/5/27,2001,5,27,16.08333333,0.333333333,0,0.333333333,0
2001/5/28,2001,5,28,15.9,0.333333333,0,0.333333333,0
2001/5/29,2001,5,29,14.46666667,0.333333333,0,0.333333333,0
2001/5/30,2001,5,30,13.25,0.333333333,0,0.333333333,0
2001/5/31,2001,5,31,12.65,0.333333333,0,0.333333333,0
2001/6/1,2001,6,1,12.65,1.133333333,0,1.133333333,0
2001/6/2,2001,6,2,12.08333333,0.8,0,0.8,0
2001/6/3,2001,6,3,11.11666667,2.5,0,2.5,0
2001/6/4,2001,6,4,11.76666667,3.133333333,0,3.133333333,0
2001/6/5,2001,6,5,11.91666667,4.033333333,0,4.033333333,0
2001/6/6,2001,6,6,11.23333333,4.033333333,0,4.033333333,0
2001/6/7,2001,6,7,10.5,3.233333333,0,3.233333333,0
2001/6/8,2001,6,8,10.33333333,3.233333333,0,3.233333333,0
2001/6/9,2001,6,9,10.91666667,2.033333333,0,2.033333333,0
2001/6/10,2001,6,10,10.36666667,2,0,2,0
2001/6/11,2001,6,11,9.983333333,1.5,0,1.5,0
2001/6/12,2001,6,12,9.416666667,1.866666667,0,1.866666667,0
2001/6/13,2001,6,13,9.183333333,2.666666667,0,2.666666667,0
2001/6/14,2001,6,14,8.85,2.733333333,0,2.733333333,0
2001/6/15,2001,6,15,8.616666667,2.3,0,2.3,0
2001/6/16,2001,6,16,8.766666667,1.783333333,0,1.783333333,0
2001/6/17,2001,6,17,9.183333333,3.566666667,0,3.566666667,0
2001/6/18,2001,6,18,9.466666667,3.866666667,0,3.866666667,0
2001/6/19,2001,6,19,9.966666667,3.066666667,0,3.066666667,0
2001/6/20,2001,6,20,10.61666667,3,0,3,0
2001/6/21,2001,6,21,11.6,2.933333333,0,2.933333333,0
2001/6/22,2001,6,22,13,2.85,0,2.85,0
2001/6/23,2001,6,23,13.75,0.666666667,0,0.666666667,0
2001/6/24,2001,6,24,15.05,0.5,0,0.5,0
2001/6/25,2001,6,25,14.9,0.5,0,0.5,0
2001/6/26,2001,6,26,14.33333333,1.433333333,0,1.433333333,0
2001/6/27,2001,6,27,13.61666667,1.666666667,0,1.666666667,0
2001/6/28,2001,6,28,13.3,1.916666667,0,1.916666667,0
2001/6/29,2001,6,29,13.08333333,1.95,0,1.95,0
2001/6/30,2001,6,30,13.16666667,1.45,0,1.45,0
2001/7/1,2001,7,1,14.31666667,1.45,0,1.45,0
2001/7/2,2001,7,2,15.48333333,0.516666667,0,0.516666667,0
2001/7/3,2001,7,3,16.48333333,0.283333333,0,0.283333333,0
2001/7/4,2001,7,4,17.35,0.033333333,0,0.033333333,0
2001/7/5,2001,7,5,18.15,0,0,0,0
2001/7/6,2001,7,6,17.43333333,0,0,0,0
2001/7/7,2001,7,7,17.21666667,0,0,0,0
2001/7/8,2001,7,8,17.48333333,0,0,0,0
2001/7/9,2001,7,9,17.73333333,0,0,0,0
2001/7/10,2001,7,10,17.51666667,0,0,0,0
2001/7/11,2001,7,11,17.66666667,0,0,0,0
2001/7/12,2001,7,12,18.46666667,0,0,0,0
2001/7/13,2001,7,13,18.53333333,0.166666667,0,0.166666667,0
2001/7/14,2001,7,14,18.03333333,0.166666667,0,0.166666667,0
2001/7/15,2001,7,15,17.26666667,0.166666667,0,0.166666667,0
2001/7/16,2001,7,16,16.01666667,0.166666667,0,0.166666667,0
2001/7/17,2001,7,17,14.7,0.25,0,0.25,0
2001/7/18,2001,7,18,13.83333333,0.25,0,0.25,0
2001/7/19,2001,7,19,13.15,0.083333333,0,0.083333333,0
2001/7/20,2001,7,20,12.78333333,0.083333333,0,0.083333333,0
2001/7/21,2001,7,21,12.93333333,0.183333333,0,0.183333333,0
2001/7/22,2001,7,22,13.28333333,0.516666667,0,0.516666667,0
2001/7/23,2001,7,23,14.2,0.9,0,0.9,0
2001/7/24,2001,7,24,14.61666667,2.133333333,0,2.133333333,0
2001/7/25,2001,7,25,14.95,2.133333333,0,2.133333333,0
2001/7/26,2001,7,26,15.36666667,2.133333333,0,2.133333333,0
2001/7/27,2001,7,27,15.38333333,2.033333333,0,2.033333333,0
2001/7/28,2001,7,28,15.16666667,1.866666667,0,1.866666667,0
2001/7/29,2001,7,29,14.6,1.4,0,1.4,0
2001/7/30,2001,7,30,14.28333333,0.433333333,0,0.433333333,0
2001/7/31,2001,7,31,14.13333333,0.5,0,0.5,0
2001/8/1,2001,8,1,13.75,0.5,0,0.5,0
2001/8/2,2001,8,2,13.85,0.5,0,0.5,0
2001/8/3,2001,8,3,14.75,0.333333333,0,0.333333333,0
2001/8/4,2001,8,4,15.18333333,0.333333333,0,0.333333333,0
2001/8/5,2001,8,5,15.78333333,0.066666667,0,0.066666667,0
2001/8/6,2001,8,6,16.81666667,0,0,0,0
2001/8/7,2001,8,7,17.9,0,0,0,0
2001/8/8,2001,8,8,18.08333333,0,0,0,0
2001/8/9,2001,8,9,17.63333333,0,0,0,0
2001/8/10,2001,8,10,17.71666667,0,0,0,0
2001/8/11,2001,8,11,17.93333333,0,0,0,0
2001/8/12,2001,8,12,17.7,0,0,0,0
2001/8/13,2001,8,13,17.43333333,0,0,0,0
2001/8/14,2001,8,14,17.88333333,0.033333333,0,0.033333333,0
2001/8/15,2001,8,15,18.6,0.033333333,0,0.033333333,0
2001/8/16,2001,8,16,19.06666667,0.033333333,0,0.033333333,0
2001/8/17,2001,8,17,19.6,0.033333333,0,0.033333333,0
2001/8/18,2001,8,18,19.51666667,0.033333333,0,0.033333333,0
2001/8/19,2001,8,19,19.36666667,0.033333333,0,0.033333333,0
2001/8/20,2001,8,20,18.2,0,0,0,0
2001/8/21,2001,8,21,17.43333333,0,0,0,0
2001/8/22,2001,8,22,16.66666667,0,0,0,0
2001/8/23,2001,8,23,15.43333333,0.8,0,0.8,0
2001/8/24,2001,8,24,14.48333333,0.8,0,0.8,0
2001/8/25,2001,8,25,13.66666667,0.8,0,0.8,0
2001/8/26,2001,8,26,14.4,0.8,0,0.8,0
2001/8/27,2001,8,27,14.65,0.8,0,0.8,0
2001/8/28,2001,8,28,14.81666667,0.833333333,0,0.833333333,0
2001/8/29,2001,8,29,15.26666667,0.033333333,0,0.033333333,0
2001/8/30,2001,8,30,16.05,0.033333333,0,0.033333333,0
2001/8/31,2001,8,31,16.73333333,0.033333333,0,0.033333333,0
2001/9/1,2001,9,1,16.85,0.483333333,0,0.483333333,0
2001/9/2,2001,9,2,16.28333333,0.483333333,0,0.483333333,0
2001/9/3,2001,9,3,16.03333333,0.45,0,0.45,0
2001/9/4,2001,9,4,15.78333333,0.45,0,0.45,0
2001/9/5,2001,9,5,14.88333333,0.45,0,0.45,0
2001/9/6,2001,9,6,13.56666667,1.283333333,0,1.283333333,0
2001/9/7,2001,9,7,12.01666667,0.833333333,0,0.833333333,0
2001/9/8,2001,9,8,11.23333333,0.833333333,0,0.833333333,0
2001/9/9,2001,9,9,10.95,0.833333333,0,0.833333333,0
2001/9/10,2001,9,10,10.88333333,0.833333333,0,0.833333333,0
2001/9/11,2001,9,11,10.63333333,0.833333333,0,0.833333333,0
2001/9/12,2001,9,12,11.53333333,0,0,0,0
2001/9/13,2001,9,13,12.31666667,0,0,0,0
2001/9/14,2001,9,14,13.45,0,0,0,0
2001/9/15,2001,9,15,13.9,0,0,0,0
2001/9/16,2001,9,16,14.1,0,0,0,0
2001/9/17,2001,9,17,15.31666667,0.6,0,0.6,0
2001/9/18,2001,9,18,15.3,0.7,0,0.7,0
2001/9/19,2001,9,19,14.66666667,0.9,0,0.9,0
2001/9/20,2001,9,20,13.38333333,0.95,0,0.95,0
2001/9/21,2001,9,21,12.51666667,0.95,0,0.95,0
2001/9/22,2001,9,22,12.18333333,0.95,0,0.95,0
2001/9/23,2001,9,23,11.56666667,0.35,0,0.35,0
2001/9/24,2001,9,24,11.71666667,0.25,0,0.25,0
2001/9/25,2001,9,25,12.88333333,0.283333333,0,0.283333333,0
2001/9/26,2001,9,26,13.56666667,0.5,0,0.5,0
2001/9/27,2001,9,27,13.91666667,1.4,0,1.4,0
2001/9/28,2001,9,28,13.76666667,1.4,0,1.4,0
2001/9/29,2001,9,29,12.75,1.4,0,1.4,0
2001/9/30,2001,9,30,11.83333333,1.4,0,1.4,0
2001/10/1,2001,10,1,10.81666667,1.166666667,0,1.166666667,0
2001/10/2,2001,10,2,10.15,0.9,0,0.9,0
2001/10/3,2001,10,3,9.2,0,0,0,0
2001/10/4,2001,10,4,8.066666667,0,0,0,0
2001/10/5,2001,10,5,7.2,0,0,0,0
2001/10/6,2001,10,6,6.4,0,0,0,0
2001/10/7,2001,10,7,5.95,0,0,0,0
2001/10/8,2001,10,8,5.933333333,0,0,0,0
2001/10/9,2001,10,9,5.283333333,0,0,0,0
2001/10/10,2001,10,10,4.866666667,0.65,0,0.65,0
2001/10/11,2001,10,11,5.3,0.65,0,0.65,0
2001/10/12,2001,10,12,4.75,0.65,0,0.65,0
2001/10/13,2001,10,13,4.5,0.65,0,0.65,0
2001/10/14,2001,10,14,3.783333333,0.65,0,0.65,0
2001/10/15,2001,10,15,3.333333333,0.65,0,0.65,0
2001/10/16,2001,10,16,3.583333333,0.4,0,0.4,0
2001/10/17,2001,10,17,3.116666667,0.4,0.4,0.8,0
2001/10/18,2001,10,18,3.083333333,0.4,0.4,0.8,0.166666667
2001/10/19,2001,10,19,3.066666667,0.4,0.4,0.8,0.166666667
2001/10/20,2001,10,20,2.916666667,0.4,0.4,0.8,0.166666667
2001/10/21,2001,10,21,3.166666667,0.633333333,0.4,1.033333333,0.166666667
2001/10/22,2001,10,22,3.433333333,0.8,0.4,1.2,0.166666667
2001/10/23,2001,10,23,3.566666667,0.866666667,0,0.866666667,0.166666667
2001/10/24,2001,10,24,3.766666667,0.866666667,0,0.866666667,0
2001/10/25,2001,10,25,3,0.866666667,0,0.866666667,0
2001/10/26,2001,10,26,3.633333333,0.866666667,0,0.866666667,0
2001/10/27,2001,10,27,4.833333333,2.6,0,2.6,0
2001/10/28,2001,10,28,4.333333333,2.033333333,0,2.033333333,0
2001/10/29,2001,10,29,3.933333333,1.966666667,0,1.966666667,0
2001/10/30,2001,10,30,4.516666667,2.5,0,2.5,0
2001/10/31,2001,10,31,4.916666667,3.3,0,3.3,0
2001/11/1,2001,11,1,4.433333333,3.3,0,3.3,0
2001/11/2,2001,11,2,4.066666667,1.333333333,0,1.333333333,0
2001/11/3,2001,11,3,4.8,1.333333333,0,1.333333333,0
2001/11/4,2001,11,4,6.233333333,1.483333333,0,1.483333333,0
2001/11/5,2001,11,5,5.916666667,1.716666667,0,1.716666667,0
2001/11/6,2001,11,6,5.183333333,0.916666667,0,0.916666667,0
2001/11/7,2001,11,7,4.266666667,0.916666667,0,0.916666667,0
2001/11/8,2001,11,8,3.766666667,0.916666667,0,0.916666667,0
2001/11/9,2001,11,9,3.633333333,0.916666667,0,0.916666667,0
2001/11/10,2001,11,10,2.183333333,0.766666667,0,0.766666667,0
2001/11/11,2001,11,11,1.416666667,0,0,0,0
2001/11/12,2001,11,12,1.583333333,0,0,0,0
2001/11/13,2001,11,13,2.233333333,0.6,0,0.6,0
2001/11/14,2001,11,14,2.8,1.266666667,0,1.266666667,0
2001/11/15,2001,11,15,3.383333333,2.383333333,0,2.383333333,0
2001/11/16,2001,11,16,4.466666667,2.8,0,2.8,0
2001/11/17,2001,11,17,5.05,2.966666667,0,2.966666667,0
2001/11/18,2001,11,18,5.033333333,2.966666667,0,2.966666667,0
2001/11/19,2001,11,19,4.616666667,2.366666667,0,2.366666667,0
2001/11/20,2001,11,20,4.133333333,1.966666667,0,1.966666667,0
2001/11/21,2001,11,21,2.966666667,0.916666667,0,0.916666667,0
2001/11/22,2001,11,22,2.016666667,0.5,0.766666667,1.266666667,0
2001/11/23,2001,11,23,1.65,0.333333333,1.166666667,1.5,0.666666667
2001/11/24,2001,11,24,1.2,0.333333333,1.166666667,1.5,1
2001/11/25,2001,11,25,0.5,0.333333333,1.166666667,1.5,1.333333333
2001/11/26,2001,11,26,-1.233333333,0.066666667,1.166666667,1.233333333,1.666666667
2001/11/27,2001,11,27,-3.016666667,0,1.6,1.6,2
2001/11/28,2001,11,28,-4.1,0,1.866666667,1.866666667,2.666666667
2001/11/29,2001,11,29,-4.833333333,0,2.933333333,2.933333333,3.5
2001/11/30,2001,11,30,-4.933333333,0,4.133333333,4.133333333,5.5
2001/12/1,2001,12,1,-4.416666667,0,6.933333333,6.933333333,8.5
2001/12/2,2001,12,2,-3.366666667,0,7.566666667,7.566666667,13.5
2001/12/3,2001,12,3,-2.566666667,0,7.616666667,7.616666667,18.33333333
2001/12/4,2001,12,4,-2.5,0,6.85,6.85,23
2001/12/5,2001,12,5,-3.316666667,0,5.9,5.9,26.16666667
2001/12/6,2001,12,6,-3.933333333,0,4.7,4.7,28.33333333
2001/12/7,2001,12,7,-4.4,0,1.9,1.9,29
2001/12/8,2001,12,8,-4.15,0,1.85,1.85,27.16666667
2001/12/9,2001,12,9,-3.75,0,1.5,1.5,25.5
2001/12/10,2001,12,10,-4.2,0,1.3,1.3,23.66666667
2001/12/11,2001,12,11,-4.116666667,0,1.016666667,1.016666667,22.5
2001/12/12,2001,12,12,-4.533333333,0,1.716666667,1.716666667,21.33333333
2001/12/13,2001,12,13,-3.966666667,0.666666667,2.25,2.916666667,20.83333333
2001/12/14,2001,12,14,-4.133333333,0.666666667,2.2,2.866666667,20.66666667
2001/12/15,2001,12,15,-4.75,0.666666667,3.066666667,3.733333333,20.5
2001/12/16,2001,12,16,-3.716666667,1.666666667,3.583333333,5.25,20.66666667
2001/12/17,2001,12,17,-2.25,1.666666667,3.766666667,5.433333333,20.33333333
2001/12/18,2001,12,18,-1.9,1.666666667,3.466666667,5.133333333,20
2001/12/19,2001,12,19,-2.416666667,1,2.933333333,3.933333333,19.83333333
2001/12/20,2001,12,20,-4.3,1,2.4,3.4,19.83333333
2001/12/21,2001,12,21,-5.316666667,1,1.4,2.4,19.66666667
2001/12/22,2001,12,22,-6.2,0,0.816666667,0.816666667,19.16666667
2001/12/23,2001,12,23,-7.5,0,0.4,0.4,19.16666667
2001/12/24,2001,12,24,-7.7,0,0,0,19.33333333
2001/12/25,2001,12,25,-8.75,0,0,0,19.16666667
2001/12/26,2001,12,26,-9.166666667,0,0,0,19
2001/12/27,2001,12,27,-9.9,0,0,0,18.83333333
2001/12/28,2001,12,28,-11.18333333,0,0,0,18.66666667
2001/12/29,2001,12,29,-11.61666667,0,0,0,18.5
2001/12/30,2001,12,30,-12.65,0,0,0,18.33333333
2001/12/31,2001,12,31,-13.16666667,0,0,0,18.16666667
2002/1/1,2002,1,1,-13.41666667,0,0,0,18
2002/1/2,2002,1,2,-13.23333333,0,0,0,18
2002/1/3,2002,1,3,-11.73333333,0,0,0,18
2002/1/4,2002,1,4,-10.58333333,0,0,0,18
2002/1/5,2002,1,5,-8.45,0,0.166666667,0.066666667,17.83333333
2002/1/6,2002,1,6,-5.95,1.233333333,0.166666667,1.3,17.8
2002/1/7,2002,1,7,-2.85,4.666666667,0.166666667,4.733333333,17.6
2002/1/8,2002,1,8,0.083333333,5.833333333,0.166666667,5.9,15
2002/1/9,2002,1,9,1.4,5.833333333,0.166666667,5.9,12
2002/1/10,2002,1,10,1.65,5.833333333,0.2,5.9,8.8
2002/1/11,2002,1,11,1.7,5.833333333,0.283333333,6,5.8
2002/1/12,2002,1,12,1.55,4.933333333,0.783333333,5.4,5.166666667
2002/1/13,2002,1,13,1,1.5,0.783333333,1.966666667,2.666666667
2002/1/14,2002,1,14,-0.35,0.333333333,0.783333333,0.8,2
2002/1/15,2002,1,15,-2.033333333,0.333333333,0.816666667,0.8,1.666666667
2002/1/16,2002,1,16,-3.416666667,0.333333333,1.016666667,0.866666667,1.5
2002/1/17,2002,1,17,-5.133333333,0.333333333,1,0.766666667,1.5
2002/1/18,2002,1,18,-6.733333333,0,0.566666667,0.133333333,1.5
2002/1/19,2002,1,19,-7.616666667,0,0.666666667,0.233333333,1.5
2002/1/20,2002,1,20,-7.516666667,0,0.866666667,0.3,1.666666667
2002/1/21,2002,1,21,-7.62,0,1.466666667,0.5,1.833333333
2002/1/22,2002,1,22,-7.98,0,1.266666667,0.433333333,2.666666667
2002/1/23,2002,1,23,-7.38,0,1.266666667,0.4,3.333333333
2002/1/24,2002,1,24,-5.72,0,3.433333333,1.583333333,3.666666667
2002/1/25,2002,1,25,-4.94,0,5.566666667,3.216666667,5.666666667
2002/1/26,2002,1,26,-6.18,0,6.866666667,4.366666667,6.333333333
2002/1/27,2002,1,27,-7.833333333,0,7.566666667,5.166666667,7.5
2002/1/28,2002,1,28,-8.45,0,7.533333333,5.166666667,9.333333333
2002/1/29,2002,1,29,-9.733333333,0,7.3,5.133333333,10.83333333
2002/1/30,2002,1,30,-12.43333333,0,5.166666667,3.983333333,12.66666667
2002/1/31,2002,1,31,-13.7,0,3.966666667,2.55,12.83333333
2002/2/1,2002,2,1,-12.56666667,0,2.466666667,1.333333333,14.83333333
2002/2/2,2002,2,2,-9.9,0,1.133333333,0.333333333,15.83333333
2002/2/3,2002,2,3,-8.216666667,0,1.133333333,0.333333333,15.33333333
2002/2/4,2002,2,4,-6.466666667,0,1.133333333,0.333333333,15
2002/2/5,2002,2,5,-3.683333333,0,1.033333333,0.3,14.33333333
2002/2/6,2002,2,6,-2.283333333,0,2.616666667,2.616666667,13
2002/2/7,2002,2,7,-1.683333333,0,4.233333333,4.233333333,13.5
2002/2/8,2002,2,8,-1.95,0,4.933333333,4.933333333,15
2002/2/9,2002,2,9,-1.983333333,0,4.933333333,4.933333333,16.33333333
2002/2/10,2002,2,10,-0.983333333,0,5.533333333,5.533333333,17.33333333
2002/2/11,2002,2,11,-1.2,0,6.066666667,6.066666667,18.33333333
2002/2/12,2002,2,12,-2.7,0,3.45,3.45,20.16666667
2002/2/13,2002,2,13,-4.316666667,0,1.833333333,1.833333333,19.33333333
2002/2/14,2002,2,14,-5.4,0,1.133333333,1.133333333,18
2002/2/15,2002,2,15,-5.783333333,0,1.133333333,1.133333333,17
2002/2/16,2002,2,16,-6.883333333,0,0.533333333,0.533333333,16.33333333
2002/2/17,2002,2,17,-6.283333333,0,0,0,16
2002/2/18,2002,2,18,-4.616666667,0,0,0,14.83333333
2002/2/19,2002,2,19,-3.283333333,0,0.066666667,0.066666667,14
2002/2/20,2002,2,20,-1.5,0,0.066666667,0.066666667,13
2002/2/21,2002,2,21,-0.033333333,2.616666667,1.833333333,4.45,11.83333333
2002/2/22,2002,2,22,1.533333333,3.65,5.666666667,9.316666667,11
2002/2/23,2002,2,23,-0.683333333,3.65,6.033333333,9.683333333,12.5
2002/2/24,2002,2,24,-3.3,3.65,6.033333333,9.683333333,14.66666667
2002/2/25,2002,2,25,-5.85,3.65,5.966666667,9.616666667,16.16666667
2002/2/26,2002,2,26,-8.85,3.65,5.966666667,9.616666667,17.66666667
2002/2/27,2002,2,27,-11.13333333,1.033333333,4.333333333,5.366666667,18.66666667
2002/2/28,2002,2,28,-13.26666667,0,0.5,0.5,19.33333333
2002/3/1,2002,3,1,-12.8,0,0.133333333,0.133333333,17.66666667
2002/3/2,2002,3,2,-12.25,0,0.133333333,0.133333333,16
2002/3/3,2002,3,3,-10.98333333,0,0.133333333,0.133333333,15
2002/3/4,2002,3,4,-8.3,0,4.633333333,4.633333333,14
2002/3/5,2002,3,5,-8.55,0,8.116666667,8.116666667,17
2002/3/6,2002,3,6,-10.15,0,9.1,9.1,21.33333333
2002/3/7,2002,3,7,-11.85,0,9.1,9.1,25.66666667
2002/3/8,2002,3,8,-12.95,0,9.233333333,9.233333333,29.33333333
2002/3/9,2002,3,9,-12.28333333,0,10,10,32
2002/3/10,2002,3,10,-12.71666667,0,6.266666667,6.266666667,34.5
2002/3/11,2002,3,11,-9.933333333,0.633333333,3.683333333,4.316666667,33.33333333
2002/3/12,2002,3,12,-6.566666667,0.633333333,2.966666667,3.6,30.83333333
2002/3/13,2002,3,13,-3.566666667,0.633333333,2.966666667,3.6,28
2002/3/14,2002,3,14,-0.95,0.633333333,2.833333333,3.466666667,25.5
2002/3/15,2002,3,15,-1.166666667,0.633333333,4.533333333,5.166666667,23.83333333
2002/3/16,2002,3,16,-2.816666667,0.633333333,3.866666667,4.5,22.66666667
2002/3/17,2002,3,17,-5.266666667,0,3.083333333,3.083333333,21.33333333
2002/3/18,2002,3,18,-7.6,0,3.516666667,3.516666667,20.16666667
2002/3/19,2002,3,19,-10,0,5.05,5.05,19.66666667
2002/3/20,2002,3,20,-12.41666667,0,5.05,5.05,19.83333333
2002/3/21,2002,3,21,-14.33333333,0,2.583333333,2.583333333,20.16666667
2002/3/22,2002,3,22,-13.33333333,0,2.483333333,2.483333333,20
2002/3/23,2002,3,23,-11.25,0,2.233333333,2.233333333,20.16666667
2002/3/24,2002,3,24,-8.616666667,0,1.533333333,1.533333333,20
2002/3/25,2002,3,25,-5.666666667,0,0,0,19
2002/3/26,2002,3,26,-2.183333333,0,0.966666667,0.966666667,16.83333333
2002/3/27,2002,3,27,0.933333333,0,0.966666667,0.966666667,14.83333333
2002/3/28,2002,3,28,2.15,0,0.966666667,0.966666667,13
2002/3/29,2002,3,29,2.133333333,0,0.966666667,0.966666667,11.16666667
2002/3/30,2002,3,30,2.35,0,0.966666667,0.966666667,9.5
