Num,Year,Month,Day,Mean Temp (C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Datetime
4430,2002,2,17,-6.283333333,0,0,0,16,2002/2/17
4431,2002,2,18,-4.616666667,0,0,0,14.83333333,2002/2/18
4432,2002,2,19,-3.283333333,0,0.066666667,0.066666667,14,2002/2/19
4433,2002,2,20,-1.5,0,0.066666667,0.066666667,13,2002/2/20
4434,2002,2,21,-0.033333333,2.616666667,1.833333333,4.45,11.83333333,2002/2/21
4435,2002,2,22,1.533333333,3.65,5.666666667,9.316666667,11,2002/2/22
4436,2002,2,23,-0.683333333,3.65,6.033333333,9.683333333,12.5,2002/2/23
4437,2002,2,24,-3.3,3.65,6.033333333,9.683333333,14.66666667,2002/2/24
4438,2002,2,25,-5.85,3.65,5.966666667,9.616666667,16.16666667,2002/2/25
4439,2002,2,26,-8.85,3.65,5.966666667,9.616666667,17.66666667,2002/2/26
4440,2002,2,27,-11.13333333,1.033333333,4.333333333,5.366666667,18.66666667,2002/2/27
4441,2002,2,28,-13.26666667,0,0.5,0.5,19.33333333,2002/2/28
4442,2002,3,1,-12.8,0,0.133333333,0.133333333,17.66666667,2002/3/1
4443,2002,3,2,-12.25,0,0.133333333,0.133333333,16,2002/3/2
4444,2002,3,3,-10.98333333,0,0.133333333,0.133333333,15,2002/3/3
4445,2002,3,4,-8.3,0,4.633333333,4.633333333,14,2002/3/4
4446,2002,3,5,-8.55,0,8.116666667,8.116666667,17,2002/3/5
4447,2002,3,6,-10.15,0,9.1,9.1,21.33333333,2002/3/6
4448,2002,3,7,-11.85,0,9.1,9.1,25.66666667,2002/3/7
4449,2002,3,8,-12.95,0,9.233333333,9.233333333,29.33333333,2002/3/8
4450,2002,3,9,-12.28333333,0,10,10,32,2002/3/9
4451,2002,3,10,-12.71666667,0,6.266666667,6.266666667,34.5,2002/3/10
4452,2002,3,11,-9.933333333,0.633333333,3.683333333,4.316666667,33.33333333,2002/3/11
4453,2002,3,12,-6.566666667,0.633333333,2.966666667,3.6,30.83333333,2002/3/12
4454,2002,3,13,-3.566666667,0.633333333,2.966666667,3.6,28,2002/3/13
4455,2002,3,14,-0.95,0.633333333,2.833333333,3.466666667,25.5,2002/3/14
4456,2002,3,15,-1.166666667,0.633333333,4.533333333,5.166666667,23.83333333,2002/3/15
4457,2002,3,16,-2.816666667,0.633333333,3.866666667,4.5,22.66666667,2002/3/16
4458,2002,3,17,-5.266666667,0,3.083333333,3.083333333,21.33333333,2002/3/17
4459,2002,3,18,-7.6,0,3.516666667,3.516666667,20.16666667,2002/3/18
4460,2002,3,19,-10,0,5.05,5.05,19.66666667,2002/3/19
4461,2002,3,20,-12.41666667,0,5.05,5.05,19.83333333,2002/3/20
4462,2002,3,21,-14.33333333,0,2.583333333,2.583333333,20.16666667,2002/3/21
4463,2002,3,22,-13.33333333,0,2.483333333,2.483333333,20,2002/3/22
4464,2002,3,23,-11.25,0,2.233333333,2.233333333,20.16666667,2002/3/23
4465,2002,3,24,-8.616666667,0,1.533333333,1.533333333,20,2002/3/24
4466,2002,3,25,-5.666666667,0,0,0,19,2002/3/25
4467,2002,3,26,-2.183333333,0,0.966666667,0.966666667,16.83333333,2002/3/26
4468,2002,3,27,0.933333333,0,0.966666667,0.966666667,14.83333333,2002/3/27
4469,2002,3,28,2.15,0,0.966666667,0.966666667,13,2002/3/28
4470,2002,3,29,2.133333333,0,0.966666667,0.966666667,11.16666667,2002/3/29
4471,2002,3,30,2.35,0,0.966666667,0.966666667,9.5,2002/3/30
4472,2002,3,31,3.116666667,0.1,3.716666667,3.816666667,7.833333333,2002/3/31
4473,2002,4,1,1.383333333,0.1,3.083333333,2.983333333,9,2002/4/1
4474,2002,4,2,0,0.1,3.083333333,2.983333333,8.5,2002/4/2
4475,2002,4,3,-0.95,0.1,3.083333333,2.983333333,7.5,2002/4/3
4476,2002,4,4,-0.733333333,0.1,3.083333333,2.983333333,6.333333333,2002/4/4
4477,2002,4,5,-0.816666667,0.2,3.083333333,3.083333333,5.166666667,2002/4/5
4478,2002,4,6,-0.733333333,0.433333333,0.333333333,0.566666667,4.5,2002/4/6
4479,2002,4,7,1.05,0.433333333,0,0.433333333,2.2,2002/4/7
4480,2002,4,8,2.566666667,0.433333333,0,0.433333333,1,2002/4/8
4481,2002,4,9,3.95,0.533333333,0,0.533333333,0.25,2002/4/9
4482,2002,4,10,4.5,0.533333333,0,0.533333333,0,2002/4/10
4483,2002,4,11,4.883333333,0.533333333,0,0.533333333,0,2002/4/11
4484,2002,4,12,4.733333333,0.866666667,0,0.866666667,0,2002/4/12
4485,2002,4,13,5.25,4.766666667,0,4.766666667,0,2002/4/13
4486,2002,4,14,5.8,5.866666667,0.166666667,5.9,0,2002/4/14
4487,2002,4,15,5.516666667,5.766666667,0.366666667,5.866666667,0,2002/4/15
4488,2002,4,16,5.183333333,5.766666667,0.366666667,5.866666667,0,2002/4/16
4489,2002,4,17,4.55,5.666666667,0.366666667,5.766666667,0,2002/4/17
4490,2002,4,18,4.233333333,5,0.366666667,5.1,0,2002/4/18
4491,2002,4,19,3.95,1.1,0.366666667,1.2,0,2002/4/19
4492,2002,4,20,3.95,0,0.2,0.066666667,0,2002/4/20
4493,2002,4,21,4.566666667,0,0,0,0,2002/4/21
4494,2002,4,22,5.116666667,1.033333333,1.766666667,2.233333333,0,2002/4/22
4495,2002,4,23,4.616666667,1.033333333,2.266666667,2.466666667,1.2,2002/4/23
4496,2002,4,24,3.733333333,1.033333333,2.266666667,2.466666667,1.666666667,2002/4/24
4497,2002,4,25,3.15,1.166666667,2.266666667,2.6,2,2002/4/25
4498,2002,4,26,2.733333333,1.166666667,2.266666667,2.6,2.5,2002/4/26
4499,2002,4,27,2.416666667,1.166666667,2.266666667,2.6,3.333333333,2002/4/27
4500,2002,4,28,2.433333333,0.133333333,0.5,0.366666667,5,2002/4/28
4501,2002,4,29,3.75,0.133333333,0,0.133333333,2,2002/4/29
4502,2002,4,30,5.133333333,0.133333333,0,0.133333333,0,2002/4/30
4503,2002,5,1,6.1,0,0,0,0,2002/5/1
4504,2002,5,2,7.2,1.516666667,5.4,6.916666667,0,2002/5/2
4505,2002,5,3,6.883333333,1.516666667,5.4,6.916666667,9,2002/5/3
4506,2002,5,4,6.1,1.516666667,5.8,7.316666667,8.75,2002/5/4
4507,2002,5,5,5.266666667,1.516666667,9.566666667,11.08333333,8.75,2002/5/5
4508,2002,5,6,3.9,1.516666667,10.11666667,11.63333333,13.75,2002/5/6
4509,2002,5,7,2.416666667,1.516666667,10.35,11.86666667,13,2002/5/7
4510,2002,5,8,0.933333333,0,4.95,4.95,11.66666667,2002/5/8
4511,2002,5,9,0.983333333,0,4.95,4.95,8.6,2002/5/9
4512,2002,5,10,1.466666667,0,4.55,4.55,8.75,2002/5/10
4513,2002,5,11,2.25,0,0.783333333,0.783333333,8.75,2002/5/11
4514,2002,5,12,3.566666667,0,0.233333333,0.233333333,3.75,2002/5/12
4515,2002,5,13,5.433333333,0,0,0,1.25,2002/5/13
4516,2002,5,14,6.666666667,0.05,0,0.05,0,2002/5/14
4517,2002,5,15,6.783333333,0.05,0,0.05,0,2002/5/15
4518,2002,5,16,7.05,0.05,0,0.05,0,2002/5/16
4519,2002,5,17,6.633333333,0.416666667,0,0.416666667,0,2002/5/17
4520,2002,5,18,6.433333333,0.6,0,0.6,0,2002/5/18
4521,2002,5,19,7.1,0.633333333,0,0.633333333,0,2002/5/19
4522,2002,5,20,8.266666667,0.716666667,0,0.716666667,0,2002/5/20
4523,2002,5,21,9.016666667,7.966666667,0.933333333,8.9,0,2002/5/21
4524,2002,5,22,8.083333333,7.966666667,2.6,10.56666667,0.666666667,2002/5/22
4525,2002,5,23,7.883333333,7.6,2.6,10.2,1,2002/5/23
4526,2002,5,24,7.75,7.416666667,2.6,10.01666667,1,2002/5/24
4527,2002,5,25,6.85,7.383333333,2.6,9.983333333,1,2002/5/25
4528,2002,5,26,6.25,7.25,2.6,9.85,1,2002/5/26
4529,2002,5,27,6.7,0.033333333,1.666666667,1.7,1,2002/5/27
4530,2002,5,28,8.233333333,1.233333333,0,1.233333333,0.333333333,2002/5/28
4531,2002,5,29,10.01666667,1.433333333,0,1.433333333,0,2002/5/29
4532,2002,5,30,11.4,1.433333333,0,1.433333333,0,2002/5/30
4533,2002,5,31,12.18333333,1.433333333,0,1.433333333,0,2002/5/31
4534,2002,6,1,12.11666667,2.25,0,2.25,0,2002/6/1
4535,2002,6,2,12.08333333,2.716666667,0,2.716666667,0,2002/6/2
4536,2002,6,3,12.53333333,1.516666667,0,1.516666667,0,2002/6/3
4537,2002,6,4,12.23333333,1.35,0,1.35,0,2002/6/4
4538,2002,6,5,12.25,2.65,0,2.65,0,2002/6/5
4539,2002,6,6,11.45,3.116666667,0,3.116666667,0,2002/6/6
4540,2002,6,7,10.56666667,3.533333333,0,3.533333333,0,2002/6/7
4541,2002,6,8,9.75,6.416666667,0,6.416666667,0,2002/6/8
4542,2002,6,9,8.733333333,9.033333333,0,9.033333333,0,2002/6/9
4543,2002,6,10,8.1,9.483333333,0,9.483333333,0,2002/6/10
4544,2002,6,11,7.266666667,8.183333333,0,8.183333333,0,2002/6/11
4545,2002,6,12,7.983333333,7.716666667,0,7.716666667,0,2002/6/12
4546,2002,6,13,9.366666667,6.483333333,0,6.483333333,0,2002/6/13
4547,2002,6,14,10.81666667,3.1,0,3.1,0,2002/6/14
4548,2002,6,15,12.3,0.55,0,0.55,0,2002/6/15
4549,2002,6,16,13.93333333,0.066666667,0,0.066666667,0,2002/6/16
4550,2002,6,17,15.13333333,0.133333333,0,0.133333333,0,2002/6/17
4551,2002,6,18,14.8,0.85,0,0.85,0,2002/6/18
4552,2002,6,19,14.41666667,0.883333333,0,0.883333333,0,2002/6/19
4553,2002,6,20,14.05,0.883333333,0,0.883333333,0,2002/6/20
4554,2002,6,21,13.8,0.816666667,0,0.816666667,0,2002/6/21
4555,2002,6,22,13.38333333,0.883333333,0,0.883333333,0,2002/6/22
4556,2002,6,23,13.65,0.95,0,0.95,0,2002/6/23
4557,2002,6,24,14.98333333,0.233333333,0,0.233333333,0,2002/6/24
4558,2002,6,25,15.76666667,0.2,0,0.2,0,2002/6/25
4559,2002,6,26,17,0.2,0,0.2,0,2002/6/26
4560,2002,6,27,17.9,0.25,0,0.25,0,2002/6/27
4561,2002,6,28,17.93333333,0.35,0,0.35,0,2002/6/28
4562,2002,6,29,17.35,1.083333333,0,1.083333333,0,2002/6/29
4563,2002,6,30,16.21666667,1.3,0,1.3,0,2002/6/30
4564,2002,7,1,15.4,1.566666667,0,1.566666667,0,2002/7/1
4565,2002,7,2,14.48333333,1.566666667,0,1.566666667,0,2002/7/2
4566,2002,7,3,13.38333333,1.516666667,0,1.516666667,0,2002/7/3
4567,2002,7,4,12.73333333,1.883333333,0,1.883333333,0,2002/7/4
4568,2002,7,5,12.41666667,1.016666667,0,1.016666667,0,2002/7/5
4569,2002,7,6,12.68333333,0.8,0,0.8,0,2002/7/6
4570,2002,7,7,13.78333333,1.016666667,0,1.016666667,0,2002/7/7
4571,2002,7,8,13.9,1.383333333,0,1.383333333,0,2002/7/8
4572,2002,7,9,14.91666667,1.383333333,0,1.383333333,0,2002/7/9
4573,2002,7,10,16.1,0.85,0,0.85,0,2002/7/10
4574,2002,7,11,17.53333333,0.85,0,0.85,0,2002/7/11
4575,2002,7,12,18.86666667,0.85,0,0.85,0,2002/7/12
4576,2002,7,13,19.51666667,0.7,0,0.7,0,2002/7/13
4577,2002,7,14,20.95,0.333333333,0,0.333333333,0,2002/7/14
4578,2002,7,15,21.31666667,0.333333333,0,0.333333333,0,2002/7/15
4579,2002,7,16,21.18333333,0.333333333,0,0.333333333,0,2002/7/16
4580,2002,7,17,21,0.333333333,0,0.333333333,0,2002/7/17
4581,2002,7,18,20.76666667,0.333333333,0,0.333333333,0,2002/7/18
4582,2002,7,19,20.36666667,0,0,0,0,2002/7/19
4583,2002,7,20,19.7,0,0,0,0,2002/7/20
4584,2002,7,21,18.9,0,0,0,0,2002/7/21
4585,2002,7,22,18.58333333,0,0,0,0,2002/7/22
4586,2002,7,23,18.35,0.066666667,0,0.066666667,0,2002/7/23
4587,2002,7,24,17.96666667,0.166666667,0,0.166666667,0,2002/7/24
4588,2002,7,25,17.95,0.3,0,0.3,0,2002/7/25
4589,2002,7,26,17.68333333,1.166666667,0,1.166666667,0,2002/7/26
4590,2002,7,27,17.93333333,1.166666667,0,1.166666667,0,2002/7/27
4591,2002,7,28,17.78333333,1.166666667,0,1.166666667,0,2002/7/28
4592,2002,7,29,17.48333333,1.1,0,1.1,0,2002/7/29
4593,2002,7,30,17.58333333,1.483333333,0,1.483333333,0,2002/7/30
4594,2002,7,31,16.16666667,1.816666667,0,1.816666667,0,2002/7/31
4595,2002,8,1,15.35,0.95,0,0.95,0,2002/8/1
4596,2002,8,2,14.53333333,1.083333333,0,1.083333333,0,2002/8/2
4597,2002,8,3,13.51666667,1.333333333,0,1.333333333,0,2002/8/3
4598,2002,8,4,12.5,2.716666667,0,2.716666667,0,2002/8/4
4599,2002,8,5,11.6,2.233333333,0,2.233333333,0,2002/8/5
4600,2002,8,6,11.68333333,1.766666667,0,1.766666667,0,2002/8/6
4601,2002,8,7,11.45,1.766666667,0,1.766666667,0,2002/8/7
4602,2002,8,8,11.36666667,1.633333333,0,1.633333333,0,2002/8/8
4603,2002,8,9,12.2,1.616666667,0,1.616666667,0,2002/8/9
4604,2002,8,10,13.16666667,0.6,0,0.6,0,2002/8/10
4605,2002,8,11,13.3,0.6,0,0.6,0,2002/8/11
4606,2002,8,12,13.76666667,0.6,0,0.6,0,2002/8/12
4607,2002,8,13,14.76666667,0.6,0,0.6,0,2002/8/13
4608,2002,8,14,15.4,0.783333333,0,0.783333333,0,2002/8/14
4609,2002,8,15,15.38333333,1.716666667,0,1.716666667,0,2002/8/15
4610,2002,8,16,14.33333333,1.35,0,1.35,0,2002/8/16
4611,2002,8,17,13.91666667,1.35,0,1.35,0,2002/8/17
4612,2002,8,18,13.61666667,1.35,0,1.35,0,2002/8/18
4613,2002,8,19,13.05,1.35,0,1.35,0,2002/8/19
4614,2002,8,20,12.86666667,1.283333333,0,1.283333333,0,2002/8/20
4615,2002,8,21,12.68333333,0.116666667,0,0.116666667,0,2002/8/21
4616,2002,8,22,13.51666667,0.116666667,0,0.116666667,0,2002/8/22
4617,2002,8,23,14.46666667,0.116666667,0,0.116666667,0,2002/8/23
4618,2002,8,24,15.35,0.816666667,0,0.816666667,0,2002/8/24
4619,2002,8,25,15.81666667,0.983333333,0,0.983333333,0,2002/8/25
4620,2002,8,26,15.78333333,1.9,0,1.9,0,2002/8/26
4621,2002,8,27,16.51666667,1.9,0,1.9,0,2002/8/27
4622,2002,8,28,16.65,1.9,0,1.9,0,2002/8/28
4623,2002,8,29,16.56666667,1.9,0,1.9,0,2002/8/29
4624,2002,8,30,16.18333333,1.383333333,0,1.383333333,0,2002/8/30
4625,2002,8,31,16.13333333,1.216666667,0,1.216666667,0,2002/8/31
4626,2002,9,1,16.41666667,0.883333333,0,0.883333333,0,2002/9/1
4627,2002,9,2,15.35,4.016666667,0,4.016666667,0,2002/9/2
4628,2002,9,3,14.93333333,4.183333333,0,4.183333333,0,2002/9/3
4629,2002,9,4,14.16666667,4.85,0,4.85,0,2002/9/4
4630,2002,9,5,13.28333333,5.2,0,5.2,0,2002/9/5
4631,2002,9,6,12.56666667,6.5,0,6.5,0,2002/9/6
4632,2002,9,7,11.55,5.983333333,0,5.983333333,0,2002/9/7
4633,2002,9,8,11.31666667,2.85,0,2.85,0,2002/9/8
4634,2002,9,9,11.01666667,2.683333333,0,2.683333333,0,2002/9/9
4635,2002,9,10,11.15,2.016666667,0,2.016666667,0,2002/9/10
4636,2002,9,11,11.78333333,1.483333333,0,1.483333333,0,2002/9/11
4637,2002,9,12,12.18333333,0.183333333,0,0.183333333,0,2002/9/12
4638,2002,9,13,12.53333333,0,0,0,0,2002/9/13
4639,2002,9,14,13.23333333,0,0,0,0,2002/9/14
4640,2002,9,15,13.7,0,0,0,0,2002/9/15
4641,2002,9,16,13.78333333,0.916666667,0,0.916666667,0,2002/9/16
4642,2002,9,17,13.1,1.3,0,1.3,0,2002/9/17
4643,2002,9,18,12.4,1.3,0,1.3,0,2002/9/18
4644,2002,9,19,12.65,1.633333333,0,1.633333333,0,2002/9/19
4645,2002,9,20,11.48333333,1.633333333,0,1.633333333,0,2002/9/20
4646,2002,9,21,10.06666667,1.633333333,0,1.633333333,0,2002/9/21
4647,2002,9,22,8.966666667,0.716666667,0,0.716666667,0,2002/9/22
4648,2002,9,23,8.65,1.1,0,1.1,0,2002/9/23
4649,2002,9,24,8.333333333,1.15,0,1.15,0,2002/9/24
4650,2002,9,25,7.266666667,0.816666667,0,0.816666667,0,2002/9/25
4651,2002,9,26,7.35,1.133333333,0,1.133333333,0,2002/9/26
4652,2002,9,27,7.683333333,1.466666667,0,1.466666667,0,2002/9/27
4653,2002,9,28,7.8,1.466666667,0,1.466666667,0,2002/9/28
4654,2002,9,29,8.583333333,1.483333333,0,1.483333333,0,2002/9/29
4655,2002,9,30,7.483333333,2.733333333,4.666666667,7.4,0,2002/9/30
4656,2002,10,1,6.833333333,2.733333333,4.666666667,7.4,0,2002/10/1
4657,2002,10,2,6.333333333,2.416666667,4.666666667,7.083333333,0,2002/10/2
4658,2002,10,3,6.183333333,2.083333333,4.666666667,6.75,0,2002/10/3
4659,2002,10,4,5.7,2.083333333,4.666666667,6.75,0,2002/10/4
4660,2002,10,5,4.616666667,1.333333333,4.666666667,6,0,2002/10/5
4661,2002,10,6,5.783333333,0.033333333,0,0.033333333,0,2002/10/6
4662,2002,10,7,7.4,0.033333333,0,0.033333333,0,2002/10/7
4663,2002,10,8,7.733333333,0.033333333,0,0.033333333,0,2002/10/8
4664,2002,10,9,8.233333333,0.033333333,0,0.033333333,0,2002/10/9
4665,2002,10,10,8.6,0.8,0.5,1.3,0,2002/10/10
4666,2002,10,11,7.383333333,0.766666667,1.833333333,2.6,0,2002/10/11
4667,2002,10,12,5.466666667,0.766666667,1.833333333,2.6,0.2,2002/10/12
4668,2002,10,13,3.616666667,0.766666667,1.833333333,2.6,0.2,2002/10/13
4669,2002,10,14,3.083333333,0.766666667,1.833333333,2.6,0.2,2002/10/14
4670,2002,10,15,2.116666667,0.766666667,1.833333333,2.6,0.2,2002/10/15
4671,2002,10,16,1.766666667,0,1.333333333,1.333333333,0.2,2002/10/16
4672,2002,10,17,2.85,0,0,0,0.166666667,2002/10/17
4673,2002,10,18,4.333333333,0,0,0,0,2002/10/18
4674,2002,10,19,4.55,0,0,0,0,2002/10/19
4675,2002,10,20,4.683333333,0,0,0,0,2002/10/20
4676,2002,10,21,4.566666667,0,0.166666667,0.166666667,0,2002/10/21
4677,2002,10,22,3.7,0,0.166666667,0.166666667,0,2002/10/22
4678,2002,10,23,2.466666667,0,0.166666667,0.166666667,0,2002/10/23
4679,2002,10,24,1.083333333,0,0.166666667,0.166666667,0,2002/10/24
4680,2002,10,25,0.35,0,0.166666667,0.166666667,0,2002/10/25
4681,2002,10,26,-0.333333333,0,0.166666667,0.166666667,0,2002/10/26
4682,2002,10,27,-1.116666667,0,0,0,0,2002/10/27
4683,2002,10,28,-1.316666667,0,0.833333333,0.833333333,0,2002/10/28
4684,2002,10,29,-2.333333333,0,0.833333333,0.833333333,0,2002/10/29
4685,2002,10,30,-3.766666667,0,0.833333333,0.833333333,0,2002/10/30
4686,2002,10,31,-5.066666667,0,0.833333333,0.833333333,0,2002/10/31
4687,2002,11,1,-6.333333333,0,0.833333333,0.833333333,0,2002/11/1
4688,2002,11,2,-7.15,0,0.833333333,0.833333333,0,2002/11/2
4689,2002,11,3,-7.8,0,0,0,0,2002/11/3
4690,2002,11,4,-7.216666667,0,0,0,0,2002/11/4
4691,2002,11,5,-5.916666667,0,0,0,0,2002/11/5
4692,2002,11,6,-3.366666667,0,0,0,0,2002/11/6
4693,2002,11,7,-1.15,0.533333333,0,0.533333333,0,2002/11/7
4694,2002,11,8,0.033333333,1.733333333,0.133333333,1.866666667,0,2002/11/8
4695,2002,11,9,1.45,1.733333333,0.133333333,1.866666667,0,2002/11/9
4696,2002,11,10,2.916666667,1.733333333,0.133333333,1.866666667,0,2002/11/10
4697,2002,11,11,4.116666667,1.816666667,0.133333333,1.95,0,2002/11/11
4698,2002,11,12,3.566666667,2.35,0.133333333,2.483333333,0,2002/11/12
4699,2002,11,13,3.416666667,1.816666667,0.133333333,1.95,0,2002/11/13
4700,2002,11,14,3.783333333,0.616666667,0,0.616666667,0,2002/11/14
4701,2002,11,15,3.733333333,0.616666667,0,0.616666667,0,2002/11/15
4702,2002,11,16,3.716666667,1.716666667,0,1.716666667,0,2002/11/16
4703,2002,11,17,3.616666667,1.633333333,0,1.633333333,0,2002/11/17
4704,2002,11,18,3.633333333,1.1,0,1.1,0,2002/11/18
4705,2002,11,19,3.716666667,1.183333333,0,1.183333333,0,2002/11/19
4706,2002,11,20,4.533333333,1.183333333,0,1.183333333,0,2002/11/20
4707,2002,11,21,5.166666667,1.183333333,0,1.183333333,0,2002/11/21
4708,2002,11,22,5.7,0.433333333,0,0.433333333,0,2002/11/22
4709,2002,11,23,5.183333333,0.433333333,0,0.433333333,0,2002/11/23
4710,2002,11,24,3.533333333,0.433333333,0,0.433333333,0,2002/11/24
4711,2002,11,25,1.316666667,0.35,0,0.35,0,2002/11/25
4712,2002,11,26,-0.833333333,0.35,0,0.35,0,2002/11/26
4713,2002,11,27,-2.683333333,0.35,0,0.35,0,2002/11/27
4714,2002,11,28,-4.216666667,0,0,0,0,2002/11/28
4715,2002,11,29,-4.466666667,0,0,0,0,2002/11/29
4716,2002,11,30,-4.016666667,0,0,0,0,2002/11/30
4717,2002,12,1,-3.733333333,0,0,0,0,2002/12/1
4718,2002,12,2,-3.616666667,0,0,0,0,2002/12/2
4719,2002,12,3,-3.5,0,0,0,0,2002/12/3
4720,2002,12,4,-4.65,0,0,0,0,2002/12/4
4721,2002,12,5,-5.516666667,0,0,0,0,2002/12/5
4722,2002,12,6,-5.616666667,0,0,0,13.65573609,2002/12/6
4723,2002,12,7,-4.95,0,0,0,13.65573609,2002/12/7
4724,2002,12,8,-4.616666667,0,0,0,13.65573609,2002/12/8
4725,2002,12,9,-4.266666667,0,0,0,13.65573609,2002/12/9
4726,2002,12,10,-3.016666667,0,0.283333333,0.283333333,13.65573609,2002/12/10
4727,2002,12,11,-1.816666667,0,0.316666667,0.316666667,13.65573609,2002/12/11
4728,2002,12,12,-0.8,0.4,0.316666667,0.716666667,13.65573609,2002/12/12
4729,2002,12,13,0.25,0.9,0.316666667,1.216666667,13.65573609,2002/12/13
4730,2002,12,14,1.216666667,2.266666667,0.316666667,2.583333333,13.65573609,2002/12/14
4731,2002,12,15,2.233333333,2.8,0.533333333,3.333333333,13.65573609,2002/12/15
4732,2002,12,16,2.666666667,3.6,1.05,4.65,0,2002/12/16
4733,2002,12,17,2.65,3.6,1.016666667,4.616666667,0,2002/12/17
4734,2002,12,18,1.483333333,3.2,1.366666667,4.566666667,0,2002/12/18
4735,2002,12,19,0.2,2.7,1.366666667,4.066666667,0,2002/12/19
4736,2002,12,20,-2,1.333333333,1.366666667,2.7,0,2002/12/20
4737,2002,12,21,-4.466666667,0.8,1.15,1.95,0,2002/12/21
4738,2002,12,22,-6.716666667,0,0.35,0.35,0,2002/12/22
4739,2002,12,23,-8.85,0,0.35,0.35,0,2002/12/23
4740,2002,12,24,-9.416666667,0,0.1,0.1,0,2002/12/24
4741,2002,12,25,-10.1,0,0.733333333,0.733333333,0,2002/12/25
4742,2002,12,26,-8.833333333,0,1.583333333,1.583333333,0.5,2002/12/26
4743,2002,12,27,-7.783333333,0.1,3.816666667,3.916666667,1.833333333,2002/12/27
4744,2002,12,28,-6.033333333,0.1,5.566666667,5.666666667,4.666666667,2002/12/28
4745,2002,12,29,-4.683333333,0.1,5.983333333,6.083333333,8,2002/12/29
4746,2002,12,30,-4.266666667,0.1,7.45,7.55,11.16666667,2002/12/30
4747,2002,12,31,-3.633333333,0.1,9.016666667,9.116666667,15.16666667,2002/12/31
4748,2003,1,1,-4.25,0.1,8.2,8.3,19.83333333,2003/1/1
4749,2003,1,2,-3.4,1.583333333,6.366666667,7.95,22.83333333,2003/1/2
4750,2003,1,3,-2.533333333,1.633333333,4.783333333,6.416666667,23.16666667,2003/1/3
4751,2003,1,4,-2.216666667,1.633333333,4.5,6.033333333,22.66666667,2003/1/4
4752,2003,1,5,-1.116666667,1.633333333,2.933333333,4.466666667,22.33333333,2003/1/5
4753,2003,1,6,-0.416666667,1.633333333,0.733333333,2.266666667,21,2003/1/6
4754,2003,1,7,0.15,1.633333333,0.7,2.233333333,18.5,2003/1/7
4755,2003,1,8,-0.916666667,0.05,0.3,0.25,16.66666667,2003/1/8
4756,2003,1,9,-3.15,0,0.133333333,0.033333333,16,2003/1/9
4757,2003,1,10,-5.433333333,0,0,0,15.66666667,2003/1/10
4758,2003,1,11,-8.083333333,0,0.233333333,0.1,15.33333333,2003/1/11
4759,2003,1,12,-9.016666667,0,1.233333333,0.783333333,15.33333333,2003/1/12
4760,2003,1,13,-8.983333333,0,1.233333333,0.783333333,15.83333333,2003/1/13
4761,2003,1,14,-8.933333333,0,2.033333333,1.583333333,16.33333333,2003/1/14
4762,2003,1,15,-8.083333333,0,2.033333333,1.583333333,17.16666667,2003/1/15
4763,2003,1,16,-6.233333333,0,2.033333333,1.583333333,17.83333333,2003/1/16
4764,2003,1,17,-4.6,0,1.8,1.483333333,18.33333333,2003/1/17
4765,2003,1,18,-4.716666667,0,0.8,0.8,18.5,2003/1/18
4766,2003,1,19,-4.9,0,0.8,0.8,18.16666667,2003/1/19
4767,2003,1,20,-4.183333333,0,0,0,18,2003/1/20
4768,2003,1,21,-5.166666667,0,0.166666667,0.166666667,17.5,2003/1/21
4769,2003,1,22,-7,0,2.966666667,2.966666667,17.16666667,2003/1/22
4770,2003,1,23,-7.416666667,0.033333333,3.05,3.083333333,18,2003/1/23
4771,2003,1,24,-6.15,0.033333333,3.05,3.083333333,18.66666667,2003/1/24
4772,2003,1,25,-6.45,0.333333333,3.05,3.383333333,19.33333333,2003/1/25
4773,2003,1,26,-6.3,3.166666667,3.05,6.216666667,19.16666667,2003/1/26
4774,2003,1,27,-3.966666667,3.166666667,2.883333333,6.05,17.33333333,2003/1/27
4775,2003,1,28,-1.316666667,3.166666667,0.083333333,3.25,15.33333333,2003/1/28
4776,2003,1,29,-0.733333333,3.133333333,0.4,3.533333333,12.33333333,2003/1/29
4777,2003,1,30,-0.45,3.55,0.733333333,4.116666667,10,2003/1/30
4778,2003,1,31,0.883333333,3.45,0.733333333,4.016666667,7.333333333,2003/1/31
4779,2003,2,1,1.55,0.616666667,0.816666667,1.266666667,5.333333333,2003/2/1
4780,2003,2,2,0.916666667,0.616666667,0.816666667,1.266666667,5,2003/2/2
4781,2003,2,3,0.683333333,0.616666667,1.683333333,2.133333333,4.833333333,2003/2/3
4782,2003,2,4,1.15,0.616666667,1.283333333,1.733333333,4.833333333,2003/2/4
4783,2003,2,5,-0.283333333,0.2,1.516666667,1.716666667,4.333333333,2003/2/5
4784,2003,2,6,-1.616666667,0,1.516666667,1.516666667,4.333333333,2003/2/6
4785,2003,2,7,-3.45,0,1.666666667,1.666666667,4.5,2003/2/7
4786,2003,2,8,-3.9,0,1.666666667,1.666666667,4.833333333,2003/2/8
4787,2003,2,9,-4.533333333,0,0.8,0.8,5.166666667,2003/2/9
4788,2003,2,10,-4.916666667,0,0.8,0.8,5.333333333,2003/2/10
