Num,Year,Month,Day,Mean Temp (C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Datetime
4882,2003,5,15,11.5,0,0,0,0,2003/5/15
4883,2003,5,16,3,0,3.4,3.4,0,2003/5/16
4884,2003,5,17,3.3,0,18.6,18.6,0,2003/5/17
4885,2003,5,18,3,0,0,0,17,2003/5/18
4886,2003,5,19,4.6,0,0,0,0.225505443,2003/5/19
4887,2003,5,20,6,0,0,0,0.225505443,2003/5/20
4888,2003,5,21,8.6,0,0,0,0,2003/5/21
4889,2003,5,22,9.2,0,0,0,0,2003/5/22
4890,2003,5,23,12.6,0,0,0,0,2003/5/23
4891,2003,5,24,16,0,0,0,0,2003/5/24
4892,2003,5,25,17.3,3.9,0,3.9,0,2003/5/25
4893,2003,5,26,13.5,0.3,0,0.3,0,2003/5/26
4894,2003,5,27,13,0,0,0,0,2003/5/27
4895,2003,5,28,14.4,0,0,0,0,2003/5/28
4896,2003,5,29,18.6,0,0,0,0,2003/5/29
4897,2003,5,30,12.8,0,0,0,0,2003/5/30
4898,2003,5,31,13,3.2,0,3.2,0,2003/5/31
4899,2003,6,1,15.3,1,0,1,0,2003/6/1
4900,2003,6,2,13.4,0,0,0,0,2003/6/2
4901,2003,6,3,9.4,0,0,0,0,2003/6/3
4902,2003,6,4,11.5,0,0,0,0,2003/6/4
4903,2003,6,5,12.1,0.4,0,0.4,0,2003/6/5
4904,2003,6,6,12.3,0,0,0,0,2003/6/6
4905,2003,6,7,14.1,0.3,0,0.3,0,2003/6/7
4906,2003,6,8,15.9,8.3,0,8.3,0,2003/6/8
4907,2003,6,9,13.5,6.2,0,6.2,0,2003/6/9
4908,2003,6,10,13.2,5,0,5,0,2003/6/10
4909,2003,6,11,12.2,1.3,0,1.3,0,2003/6/11
4910,2003,6,12,13.2,0,0,0,0,2003/6/12
4911,2003,6,13,9.4,2.4,0,2.4,0,2003/6/13
4912,2003,6,14,11.2,0,0,0,0,2003/6/14
4913,2003,6,15,11.4,0,0,0,0,2003/6/15
4914,2003,6,16,13.4,0,0,0,0,2003/6/16
4915,2003,6,17,15.5,0,0,0,0,2003/6/17
4916,2003,6,18,20.3,0.6,0,0.6,0,2003/6/18
4917,2003,6,19,17.6,35.6,0,35.6,0,2003/6/19
4918,2003,6,20,12.4,1.4,0,1.4,0,2003/6/20
4919,2003,6,21,9,2.9,0,2.9,0,2003/6/21
4920,2003,6,22,9.7,0.6,0,0.6,0,2003/6/22
4921,2003,6,23,10.8,4.8,0,4.8,0,2003/6/23
4922,2003,6,24,11.3,0,0,0,0,2003/6/24
4923,2003,6,25,13,0,0,0,0,2003/6/25
4924,2003,6,26,15.5,0.4,0,0.4,0,2003/6/26
4925,2003,6,27,17.3,0,0,0,0,2003/6/27
4926,2003,6,28,16.2,0,0,0,0,2003/6/28
4927,2003,6,29,17.2,0,0,0,0,2003/6/29
4928,2003,6,30,17.2,0,0,0,0,2003/6/30
4929,2003,7,1,13.7,0,0,0,0,2003/7/1
4930,2003,7,2,14.9,0,0,0,0,2003/7/2
4931,2003,7,3,13.9,0,0,0,0,2003/7/3
4932,2003,7,4,14.9,0,0,0,0,2003/7/4
4933,2003,7,5,15.4,3.1,0,3.1,0,2003/7/5
4934,2003,7,6,12,0,0,0,0,2003/7/6
4935,2003,7,7,15.2,0,0,0,0,2003/7/7
4936,2003,7,8,15.1,1,0,1,0,2003/7/8
4937,2003,7,9,15.7,0,0,0,0,2003/7/9
4938,2003,7,10,16.6,0,0,0,0,2003/7/10
4939,2003,7,11,19.9,0,0,0,0,2003/7/11
4940,2003,7,12,18.8,0,0,0,0,2003/7/12
4941,2003,7,13,16.5,3.4,0,3.4,0,2003/7/13
4942,2003,7,14,14.8,0,0,0,0,2003/7/14
4943,2003,7,15,17.1,0,0,0,0,2003/7/15
4944,2003,7,16,18.9,0,0,0,0,2003/7/16
4945,2003,7,17,19.1,0,0,0,0,2003/7/17
4946,2003,7,18,17.6,0,0,0,0,2003/7/18
4947,2003,7,19,18.9,0,0,0,0,2003/7/19
4948,2003,7,20,21,0,0,0,0,2003/7/20
4949,2003,7,21,20.3,0,0,0,0,2003/7/21
4950,2003,7,22,20.8,0,0,0,0,2003/7/22
4951,2003,7,23,22.4,0,0,0,0,2003/7/23
4952,2003,7,24,20.7,0,0,0,0,2003/7/24
4953,2003,7,25,19.7,0,0,0,0,2003/7/25
4954,2003,7,26,19.3,0,0,0,0,2003/7/26
4955,2003,7,27,19.4,0,0,0,0,2003/7/27
4956,2003,7,28,20.5,0,0,0,0,2003/7/28
4957,2003,7,29,22,0,0,0,0,2003/7/29
4958,2003,7,30,22.5,1.1,0,1.1,0,2003/7/30
4959,2003,7,31,20,0,0,0,0,2003/7/31
4960,2003,8,1,20.8,0,0,0,0,2003/8/1
4961,2003,8,2,20.1,0,0,0,0,2003/8/2
4962,2003,8,3,18.6,0,0,0,0,2003/8/3
4963,2003,8,4,20.9,0,0,0,0,2003/8/4
4964,2003,8,5,16.2,0,0,0,0,2003/8/5
4965,2003,8,6,20,0,0,0,0,2003/8/6
4966,2003,8,7,18.8,0,0,0,0,2003/8/7
4967,2003,8,8,17.8,0,0,0,0,2003/8/8
4968,2003,8,9,21.1,0,0,0,0,2003/8/9
4969,2003,8,10,21.3,0,0,0,0,2003/8/10
4970,2003,8,11,19.6,0,0,0,0,2003/8/11
4971,2003,8,12,17.7,0,0,0,0,2003/8/12
4972,2003,8,13,16.9,0,0,0,0,2003/8/13
4973,2003,8,14,16.5,0,0,0,0,2003/8/14
4974,2003,8,15,19.1,1.8,0,1.8,0,2003/8/15
4975,2003,8,16,18.6,0.4,0,0.4,0,2003/8/16
4976,2003,8,17,18.5,0,0,0,0,2003/8/17
4977,2003,8,18,19,0,0,0,0,2003/8/18
4978,2003,8,19,19.5,0,0,0,0,2003/8/19
4979,2003,8,20,19,0,0,0,0,2003/8/20
4980,2003,8,21,16.7,0,0,0,0,2003/8/21
4981,2003,8,22,15.4,0,0,0,0,2003/8/22
4982,2003,8,23,18.3,0,0,0,0,2003/8/23
4983,2003,8,24,15,0,0,0,0,2003/8/24
4984,2003,8,25,16.5,0,0,0,0,2003/8/25
4985,2003,8,26,17.8,0,0,0,0,2003/8/26
4986,2003,8,27,16.2,6,0,6,0,2003/8/27
4987,2003,8,28,13.5,2.6,0,2.6,0,2003/8/28
4988,2003,8,29,13.7,0,0,0,0,2003/8/29
4989,2003,8,30,14.1,0,0,0,0,2003/8/30
4990,2003,8,31,15.4,0,0,0,0,2003/8/31
4991,2003,9,1,16.3,0,0,0,0,2003/9/1
4992,2003,9,2,17.2,0,0,0,0,2003/9/2
4993,2003,9,3,16.8,0,0,0,0,2003/9/3
4994,2003,9,4,18.5,0,0,0,0,2003/9/4
4995,2003,9,5,18.8,0,0,0,0,2003/9/5
4996,2003,9,6,17.1,0,0,0,0,2003/9/6
4997,2003,9,7,17.6,0,0,0,0,2003/9/7
4998,2003,9,8,12.1,8.4,0,8.4,0,2003/9/8
4999,2003,9,9,8.5,3,0,3,0,2003/9/9
5000,2003,9,10,10.8,0,0,0,0,2003/9/10
5001,2003,9,11,12.3,5.8,0,5.8,0,2003/9/11
5002,2003,9,12,9.4,0,0,0,0,2003/9/12
5003,2003,9,13,7.9,0,0,0,0,2003/9/13
5004,2003,9,14,13.4,4.3,0,4.3,0,2003/9/14
5005,2003,9,15,9.2,2.2,0,2.2,0,2003/9/15
5006,2003,9,16,3,3,4.4,7.4,0,2003/9/16
5007,2003,9,17,4.6,0,0,0,0,2003/9/17
5008,2003,9,18,7.5,0,0,0,0,2003/9/18
5009,2003,9,19,13,2,0,2,0,2003/9/19
5010,2003,9,20,10,0,0,0,0,2003/9/20
5011,2003,9,21,9.9,0,0,0,0,2003/9/21
5012,2003,9,22,14.2,0,0,0,0,2003/9/22
5013,2003,9,23,10.5,0,0,0,0,2003/9/23
5014,2003,9,24,8.4,0,0,0,0,2003/9/24
5015,2003,9,25,17.5,0,0,0,0,2003/9/25
5016,2003,9,26,13.1,0,0,0,0,2003/9/26
5017,2003,9,27,11.3,0,0,0,0,2003/9/27
5018,2003,9,28,10.7,0,0,0,0,2003/9/28
5019,2003,9,29,11.5,0,0,0,0,2003/9/29
5020,2003,9,30,7.7,0,0,0,0,2003/9/30
5021,2003,10,1,9.3,0,0,0,0,2003/10/1
5022,2003,10,2,11.7,0,0,0,0,2003/10/2
5023,2003,10,3,11.7,0,0,0,0,2003/10/3
5024,2003,10,4,10.8,0,0,0,0,2003/10/4
5025,2003,10,5,10.9,0,0,0,0,2003/10/5
5026,2003,10,6,11.1,1.1,0,1.1,0,2003/10/6
5027,2003,10,7,10.1,1,0,1,0,2003/10/7
5028,2003,10,8,9.8,3.1,0,3.1,0,2003/10/8
5029,2003,10,9,7.3,0,0,0,0,2003/10/9
5030,2003,10,10,3.8,0,0,0,0,2003/10/10
5031,2003,10,11,3.2,3.7,0,3.7,0,2003/10/11
5032,2003,10,12,4.3,1.4,0,1.4,0,2003/10/12
5033,2003,10,13,7.5,0,0,0,0,2003/10/13
5034,2003,10,14,3,0,0,0,0,2003/10/14
5035,2003,10,15,1,0.2,0,0.2,0,2003/10/15
5036,2003,10,16,7.1,12.8,0,12.8,0,2003/10/16
5037,2003,10,17,9.6,10.8,0,10.8,0,2003/10/17
5038,2003,10,18,15.6,0,0,0,0,2003/10/18
5039,2003,10,19,8.3,8.6,0,8.6,0,2003/10/19
5040,2003,10,20,9.7,33.5,0,33.5,0,2003/10/20
5041,2003,10,21,13.9,1.6,0,1.6,0,2003/10/21
5042,2003,10,22,12.6,5.4,0,5.4,0,2003/10/22
5043,2003,10,23,7.7,1.2,0,1.2,0,2003/10/23
5044,2003,10,24,3.3,0,0,0,0,2003/10/24
5045,2003,10,25,1.6,0,0,0,0,2003/10/25
5046,2003,10,26,5.1,0,0,0,0,2003/10/26
5047,2003,10,27,8.5,0.8,0,0.8,0,2003/10/27
5048,2003,10,28,7,8.6,0.8,9.4,0,2003/10/28
5049,2003,10,29,-2.9,0,0,0,0.392496392,2003/10/29
5050,2003,10,30,-7.3,0,0,0,0.392496392,2003/10/30
5051,2003,10,31,-10.5,0,0,0,0.392496392,2003/10/31
5052,2003,11,1,-7.6,0,1.4,0.7,0,2003/11/1
5053,2003,11,2,-5.4,0,0,0,1,2003/11/2
5054,2003,11,3,-6.4,0,0,0,0,2003/11/3
5055,2003,11,4,-11.6,0,0,0,0,2003/11/4
5056,2003,11,5,-12.1,0,0,0,0,2003/11/5
5057,2003,11,6,-9.9,0,0,0,0,2003/11/6
5058,2003,11,7,-9.2,0,0,0,0,2003/11/7
5059,2003,11,8,-9.8,0,0,0,0,2003/11/8
5060,2003,11,9,-4.5,0,0,0,0,2003/11/9
5061,2003,11,10,1.8,0,2.8,1.8,0,2003/11/10
5062,2003,11,11,1.5,0,1.3,0.6,0,2003/11/11
5063,2003,11,12,-3.6,0,0,0,0,2003/11/12
5064,2003,11,13,-3.6,0,0,0,0,2003/11/13
5065,2003,11,14,-4.5,0,0,0,0,2003/11/14
5066,2003,11,15,-3.8,0,2.2,0.8,0,2003/11/15
5067,2003,11,16,0.2,0,5.4,2.1,2,2003/11/16
5068,2003,11,17,2,0,10.3,5,2,2003/11/17
5069,2003,11,18,3.5,23.4,9,28,10,2003/11/18
5070,2003,11,19,3.2,12.8,0,12.8,0,2003/11/19
5071,2003,11,20,-3.3,0,1.6,0.4,0,2003/11/20
5072,2003,11,21,-12.7,0,0,0,0,2003/11/21
5073,2003,11,22,-16,0,0,0,0,2003/11/22
5074,2003,11,23,-10.2,0,8.1,4.2,0,2003/11/23
5075,2003,11,24,-4,0,0,0,7,2003/11/24
5076,2003,11,25,-6.1,0,2.9,1.1,6,2003/11/25
5077,2003,11,26,-7.3,0,0,0,8,2003/11/26
5078,2003,11,27,-7.7,0,0,0,6,2003/11/27
5079,2003,11,28,-0.3,0,21.6,10,4,2003/11/28
5080,2003,11,29,2.2,0.6,0,0.6,7,2003/11/29
5081,2003,11,30,-2.5,0,0,0,4,2003/11/30
5082,2003,12,1,-11.2,0,0,0,4,2003/12/1
5083,2003,12,2,-3,5.4,0,5.4,3,2003/12/2
5084,2003,12,3,0.3,0.6,0,0.6,2,2003/12/3
5085,2003,12,4,-9.6,0,3.8,1.8,2,2003/12/4
5086,2003,12,5,-5.1,0.2,12,5.8,3,2003/12/5
5087,2003,12,6,0.7,4,0,4,8,2003/12/6
5088,2003,12,7,-3.5,0,0,0,6,2003/12/7
5089,2003,12,8,-6.5,0,1.2,0.6,5,2003/12/8
5090,2003,12,9,-6.4,0,0,0,5,2003/12/9
5091,2003,12,10,-13.3,0,0,0,5,2003/12/10
5092,2003,12,11,-16,0,4.3,1.6,5,2003/12/11
5093,2003,12,12,-9,0,4,1.6,9,2003/12/12
5094,2003,12,13,-3.4,0,10.8,7.5,13,2003/12/13
5095,2003,12,14,-2.2,0,1.3,0.5,22,2003/12/14
5096,2003,12,15,-3.8,0,0,0,19,2003/12/15
5097,2003,12,16,-1.3,0,11.5,4.6,16,2003/12/16
5098,2003,12,17,0.8,0,0,0,20,2003/12/17
5099,2003,12,18,-7.1,0,0,0,20,2003/12/18
5100,2003,12,19,-8.5,0,0,0,20,2003/12/19
5101,2003,12,20,-5.6,0,0,0,20,2003/12/20
5102,2003,12,21,-0.1,0,0,0,19,2003/12/21
5103,2003,12,22,-6.8,0,0,0,19,2003/12/22
5104,2003,12,23,-4.2,0,0,0,19,2003/12/23
5105,2003,12,24,-5.1,0,1.5,0.4,19,2003/12/24
5106,2003,12,25,-2.8,0,0,0,19,2003/12/25
5107,2003,12,26,-3.7,0,1.2,0.4,19,2003/12/26
5108,2003,12,27,-5,0,0.2,0,19,2003/12/27
5109,2003,12,28,-11.5,0,0,0,19,2003/12/28
5110,2003,12,29,-12.1,0,0,0,19,2003/12/29
5111,2003,12,30,-15.7,0,1.4,0.6,19,2003/12/30
5112,2003,12,31,-11.5,0,0.8,0.4,20,2003/12/31
5113,2004,1,1,-11.9,0,1,0.4,20,2004/1/1
5114,2004,1,2,-15.6,0,2.5,0.8,20,2004/1/2
5115,2004,1,3,-21.5,0,2,0.6,20,2004/1/3
5116,2004,1,4,-28.1,0,0,0,19,2004/1/4
5117,2004,1,5,-29.2,0,0,0,18,2004/1/5
5118,2004,1,6,-27,0,2.4,0.6,18,2004/1/6
5119,2004,1,7,-16.8,0,3.4,1.3,18,2004/1/7
5120,2004,1,8,-10.3,0,0.9,0.4,19,2004/1/8
5121,2004,1,9,-4.3,0,0.7,0.3,19,2004/1/9
5122,2004,1,10,0.3,0,0,0,19,2004/1/10
5123,2004,1,11,-0.3,0,0,0,16,2004/1/11
5124,2004,1,12,-0.3,0,1,0.4,15,2004/1/12
5125,2004,1,13,1.1,0,0,0,15,2004/1/13
5126,2004,1,14,4.4,0,0,0,15,2004/1/14
5127,2004,1,15,3.3,0.2,0,0.2,12,2004/1/15
5128,2004,1,16,-0.6,0,0,0,10,2004/1/16
5129,2004,1,17,-0.7,0,0,0,6,2004/1/17
5130,2004,1,18,-1.9,0,0,0,6,2004/1/18
5131,2004,1,19,-0.4,0,0,0,6,2004/1/19
5132,2004,1,20,-1.7,0,0,0,6,2004/1/20
5133,2004,1,21,-4.1,0,0,0,5,2004/1/21
5134,2004,1,22,-1,0,0,0,5,2004/1/22
5135,2004,1,23,0.2,0,8.2,4.6,5,2004/1/23
5136,2004,1,24,-6.6,0,1.8,0.2,13,2004/1/24
5137,2004,1,25,-15.3,0,1.2,0.4,3,2004/1/25
5138,2004,1,26,-18.7,0,24,13.1,4,2004/1/26
5139,2004,1,27,-24.4,0,7.9,3.6,4,2004/1/27
5140,2004,1,28,-13.1,0,3.8,2.4,12,2004/1/28
5141,2004,1,29,-3.6,7,6.8,9.5,16,2004/1/29
5142,2004,1,30,1.5,4.2,3.5,5.2,12,2004/1/30
5143,2004,1,31,-2.6,0,0,0,10,2004/1/31
5144,2004,2,1,-9.3,0,0,0,10,2004/2/1
5145,2004,2,2,-12,0,0,0,10,2004/2/2
5146,2004,2,3,-11,0,0,0,10,2004/2/3
5147,2004,2,4,-7.7,0,0,0,10,2004/2/4
5148,2004,2,5,-2.9,0,0,0,10,2004/2/5
5149,2004,2,6,-6.9,0,0,0,10,2004/2/6
5150,2004,2,7,0.1,0,0,0,10,2004/2/7
5151,2004,2,8,-2.8,0,0,0,10,2004/2/8
5152,2004,2,9,-3.5,0,0,0,9,2004/2/9
5153,2004,2,10,-4.9,0,0.8,0.3,9,2004/2/10
5154,2004,2,11,-3,0,0,0,9,2004/2/11
5155,2004,2,12,-6.3,0,0,0,9,2004/2/12
5156,2004,2,13,-6.9,0,0,0,9,2004/2/13
5157,2004,2,14,-7.1,0,0,0,8,2004/2/14
5158,2004,2,15,0.1,0,0,0,8,2004/2/15
5159,2004,2,16,-0.8,0,4.2,2,8,2004/2/16
5160,2004,2,17,1.2,0,5.6,3,12,2004/2/17
5161,2004,2,18,1,0,0,0,16,2004/2/18
5162,2004,2,19,3.4,0,0,0,14,2004/2/19
5163,2004,2,20,-1.3,0,0,0,12,2004/2/20
5164,2004,2,21,-2.4,0,0,0,9,2004/2/21
5165,2004,2,22,-3.6,0,0,0,8,2004/2/22
5166,2004,2,23,-3,0,0,0,7,2004/2/23
5167,2004,2,24,-3.2,0,0,0,6,2004/2/24
5168,2004,2,25,3.1,0,2,1.1,6,2004/2/25
5169,2004,2,26,2.1,0.2,0,0.2,7,2004/2/26
5170,2004,2,27,2.2,0,0,0,4,2004/2/27
5171,2004,2,28,0.9,0,0,0,3,2004/2/28
5172,2004,2,29,-1.3,0,1.4,0.4,3,2004/2/29
5173,2004,3,1,-0.6,0,0.7,0.3,4,2004/3/1
5174,2004,3,2,-3,0,0,0,3,2004/3/2
5175,2004,3,3,-6,0,0,0,3,2004/3/3
5176,2004,3,4,-0.8,0,0,0,3,2004/3/4
5177,2004,3,5,-1.8,0,2.5,1.4,3,2004/3/5
5178,2004,3,6,-0.4,0,0,0,3,2004/3/6
5179,2004,3,7,2.5,2.7,2.6,4,2,2004/3/7
5180,2004,3,8,7.2,0,0,0,0,2004/3/8
5181,2004,3,9,7.1,1,0,1,0,2004/3/9
5182,2004,3,10,3.2,0,0,0,0,2004/3/10
5183,2004,3,11,1.6,0,0,0,0,2004/3/11
5184,2004,3,12,3,0,0,0,0,2004/3/12
5185,2004,3,13,2.7,0,0,0,0,2004/3/13
5186,2004,3,14,1.8,0,0,0,0,2004/3/14
5187,2004,3,15,0.8,0,0,0,0,2004/3/15
5188,2004,3,16,5.4,0,0,0,0,2004/3/16
5189,2004,3,17,7.1,7,0,7,0,2004/3/17
5190,2004,3,18,5.1,3,1.4,3.6,0,2004/3/18
5191,2004,3,19,0.5,0,1,0.2,1,2004/3/19
5192,2004,3,20,-0.1,0,0,0,0,2004/3/20
5193,2004,3,21,2.6,0,0,0,0,2004/3/21
5194,2004,3,22,6.5,0,0,0,0,2004/3/22
5195,2004,3,23,4.8,3.1,0,3.1,0,2004/3/23
5196,2004,3,24,4.8,3.1,0.6,3.3,0,2004/3/24
5197,2004,3,25,4.1,0,0,0,0,2004/3/25
5198,2004,3,26,3.5,0.6,0,0.6,0,2004/3/26
5199,2004,3,27,4.5,0,0,0,0,2004/3/27
5200,2004,3,28,3.6,0,0,0,0,2004/3/28
5201,2004,3,29,5.9,0,0,0,0,2004/3/29
5202,2004,3,30,8.3,1.1,0,1.1,0,2004/3/30
5203,2004,3,31,5.1,0.2,0.6,0.2,0,2004/3/31
5204,2004,4,1,3.3,0,0,0,0,2004/4/1
5205,2004,4,2,3.7,0,0,0,0,2004/4/2
5206,2004,4,3,5.6,0,0,0,0,2004/4/3
5207,2004,4,4,6.9,0,0,0,0,2004/4/4
5208,2004,4,5,6.2,0,0,0,0,2004/4/5
5209,2004,4,6,7.3,0,0,0,0,2004/4/6
5210,2004,4,7,7.5,0,0,0,0,2004/4/7
5211,2004,4,8,5.7,0,0,0,0,2004/4/8
5212,2004,4,9,5.4,0,0,0,0,2004/4/9
5213,2004,4,10,6.5,0,0,0,0,2004/4/10
5214,2004,4,11,7.6,0,0,0,0,2004/4/11
5215,2004,4,12,9.3,0,0,0,0,2004/4/12
5216,2004,4,13,8,7.4,0,7.4,0,2004/4/13
5217,2004,4,14,6.2,1.7,0,1.7,0,2004/4/14
5218,2004,4,15,6.2,1.4,0,1.4,0,2004/4/15
5219,2004,4,16,3.8,2.4,0,2.4,0,2004/4/16
5220,2004,4,17,4.6,0,0,0,0,2004/4/17
5221,2004,4,18,4.6,0,0,0,0,2004/4/18
5222,2004,4,19,6,0.7,0,0.7,0,2004/4/19
5223,2004,4,20,5.5,0,0,0,0,2004/4/20
5224,2004,4,21,6.8,0,0,0,0,2004/4/21
5225,2004,4,22,7.2,0,0,0,0,2004/4/22
5226,2004,4,23,7.6,3.4,0,3.4,0,2004/4/23
5227,2004,4,24,4.3,0,0,0,0,2004/4/24
5228,2004,4,25,6.4,0,0,0,0,2004/4/25
5229,2004,4,26,10.3,0,0,0,0,2004/4/26
5230,2004,4,27,13.6,7.5,0,7.5,0,2004/4/27
5231,2004,4,28,6.2,0,0,0,0,2004/4/28
5232,2004,4,29,6.4,0,0,0,0,2004/4/29
5233,2004,4,30,8.5,0,0,0,0,2004/4/30
5234,2004,5,1,10.4,0,0,0,0,2004/5/1
5235,2004,5,2,12.4,0.6,0,0.6,0,2004/5/2
5236,2004,5,3,9.7,1.6,0,1.6,0,2004/5/3
5237,2004,5,4,11.3,0.9,0,0.9,0,2004/5/4
5238,2004,5,5,7.3,0.7,0,0.7,0,2004/5/5
5239,2004,5,6,8.6,0,0,0,0,2004/5/6
5240,2004,5,7,9.6,0.4,0,0.4,0,2004/5/7
5241,2004,5,8,8.5,0.6,0,0.6,0,2004/5/8
5242,2004,5,9,9.2,0,0,0,0,2004/5/9
5243,2004,5,10,8,0.8,0,0.8,0,2004/5/10
5244,2004,5,11,4.8,0,0,0,0,2004/5/11
5245,2004,5,12,2.4,0,4,2.2,0,2004/5/12
5246,2004,5,13,4.4,0.3,0,0.3,2,2004/5/13
5247,2004,5,14,6.8,1,0,1,0,2004/5/14
5248,2004,5,15,8.7,0.4,0,0.4,0,2004/5/15
5249,2004,5,16,9,3,0,3,0,2004/5/16
5250,2004,5,17,10.3,0,0,0,0,2004/5/17
5251,2004,5,18,11.2,0,0,0,0,2004/5/18
5252,2004,5,19,11.1,3.4,0,3.4,0,2004/5/19
5253,2004,5,20,6.3,11.5,0,11.5,0,2004/5/20
5254,2004,5,21,6.4,2.3,0,2.3,0,2004/5/21
5255,2004,5,22,5.8,0.8,0,0.8,0,2004/5/22
5256,2004,5,23,5.4,0.5,0,0.5,0,2004/5/23
5257,2004,5,24,6.6,4.7,0,4.7,0,2004/5/24
5258,2004,5,25,9,3.2,0,3.2,0,2004/5/25
5259,2004,5,26,11.6,1.2,0,1.2,0,2004/5/26
5260,2004,5,27,12.2,1.8,0,1.8,0,2004/5/27
5261,2004,5,28,11.5,2.4,0,2.4,0,2004/5/28
5262,2004,5,29,9.6,2.2,0,2.2,0,2004/5/29
5263,2004,5,30,10.6,0,0,0,0,2004/5/30
5264,2004,5,31,10.5,0,0,0,0,2004/5/31
5265,2004,6,1,8.5,0,0,0,0,2004/6/1
5266,2004,6,2,10.5,0,0,0,0,2004/6/2
5267,2004,6,3,12.8,0,0,0,0,2004/6/3
5268,2004,6,4,16.3,0,0,0,0,2004/6/4
5269,2004,6,5,11.6,6.3,0,6.3,0,2004/6/5
5270,2004,6,6,8.2,13.6,0,13.6,0,2004/6/6
5271,2004,6,7,10.9,1.1,0,1.1,0,2004/6/7
5272,2004,6,8,10.4,0,0,0,0,2004/6/8
5273,2004,6,9,7.4,0.3,0,0.3,0,2004/6/9
5274,2004,6,10,10.2,0,0,0,0,2004/6/10
5275,2004,6,11,13,0,0,0,0,2004/6/11
5276,2004,6,12,11.9,0,0,0,0,2004/6/12
5277,2004,6,13,11.2,3.3,0,3.3,0,2004/6/13
5278,2004,6,14,9.3,3.5,0,3.5,0,2004/6/14
5279,2004,6,15,7.5,0,0,0,0,2004/6/15
5280,2004,6,16,10.3,4.8,0,4.8,0,2004/6/16
5281,2004,6,17,9.7,0,0,0,0,2004/6/17
5282,2004,6,18,8.8,0,0,0,0,2004/6/18
5283,2004,6,19,11.9,0,0,0,0,2004/6/19
5284,2004,6,20,10.8,5.6,0,5.6,0,2004/6/20
5285,2004,6,21,16.7,0,0,0,0,2004/6/21
5286,2004,6,22,17.2,0,0,0,0,2004/6/22
5287,2004,6,23,18,0.2,0,0.2,0,2004/6/23
5288,2004,6,24,15.1,14.9,0,14.9,0,2004/6/24
5289,2004,6,25,16.9,5.6,0,5.6,0,2004/6/25
5290,2004,6,26,13.9,4.3,0,4.3,0,2004/6/26
5291,2004,6,27,15.8,0,0,0,0,2004/6/27
5292,2004,6,28,15,0,0,0,0,2004/6/28
5293,2004,6,29,18,6.4,0,6.4,0,2004/6/29
5294,2004,6,30,18,2.2,0,2.2,0,2004/6/30
5295,2004,7,1,15.7,0,0,0,0,2004/7/1
5296,2004,7,2,17.9,0.8,0,0.8,0,2004/7/2
5297,2004,7,3,14,1.3,0,1.3,0,2004/7/3
5298,2004,7,4,12,9.3,0,9.3,0,2004/7/4
5299,2004,7,5,14.6,0,0,0,0,2004/7/5
5300,2004,7,6,14.6,6.1,0,6.1,0,2004/7/6
5301,2004,7,7,10.4,8,0,8,0,2004/7/7
5302,2004,7,8,12.6,0,0,0,0,2004/7/8
5303,2004,7,9,12.8,0,0,0,0,2004/7/9
5304,2004,7,10,14.4,0,0,0,0,2004/7/10
5305,2004,7,11,13.3,0.5,0,0.5,0,2004/7/11
5306,2004,7,12,13.9,0,0,0,0,2004/7/12
5307,2004,7,13,16.8,0,0,0,0,2004/7/13
5308,2004,7,14,18.4,0,0,0,0,2004/7/14
5309,2004,7,15,21.3,0,0,0,0,2004/7/15
5310,2004,7,16,22,0,0,0,0,2004/7/16
5311,2004,7,17,19.3,0,0,0,0,2004/7/17
5312,2004,7,18,21.2,0,0,0,0,2004/7/18
5313,2004,7,19,20.2,6.5,0,6.5,0,2004/7/19
5314,2004,7,20,14.8,8.9,0,8.9,0,2004/7/20
5315,2004,7,21,14.5,0,0,0,0,2004/7/21
5316,2004,7,22,15,0,0,0,0,2004/7/22
5317,2004,7,23,17,0,0,0,0,2004/7/23
5318,2004,7,24,17.4,0,0,0,0,2004/7/24
5319,2004,7,25,18.8,0,0,0,0,2004/7/25
5320,2004,7,26,19.5,0,0,0,0,2004/7/26
5321,2004,7,27,18.3,0.2,0,0.2,0,2004/7/27
5322,2004,7,28,18.2,0,0,0,0,2004/7/28
5323,2004,7,29,18.9,0,0,0,0,2004/7/29
5324,2004,7,30,18.5,0,0,0,0,2004/7/30
5325,2004,7,31,18.1,0,0,0,0,2004/7/31
5326,2004,8,1,18.7,0,0,0,0,2004/8/1
5327,2004,8,2,19.3,0.3,0,0.3,0,2004/8/2
5328,2004,8,3,15.1,9.4,0,9.4,0,2004/8/3
5329,2004,8,4,18.4,0,0,0,0,2004/8/4
5330,2004,8,5,16.9,0.3,0,0.3,0,2004/8/5
5331,2004,8,6,13.4,3.8,0,3.8,0,2004/8/6
5332,2004,8,7,12.3,8,0,8,0,2004/8/7
5333,2004,8,8,14.7,0,0,0,0,2004/8/8
5334,2004,8,9,15.5,0,0,0,0,2004/8/9
5335,2004,8,10,17.5,0,0,0,0,2004/8/10
5336,2004,8,11,18,0,0,0,0,2004/8/11
5337,2004,8,12,20,0,0,0,0,2004/8/12
5338,2004,8,13,19.8,0,0,0,0,2004/8/13
5339,2004,8,14,20.6,0,0,0,0,2004/8/14
